category,A,M,k,E_over_C,surplus,H_ratio,budget_ratio,worst_r_over_q,theoretical_ok,actual_ok,decomp_ok,first_mismatch_x,first_mismatch_sum,first_mismatch_F,max_gap,true_ratio,C,E,V,U,budget
random<=100,"{12,14,15,26,29,39,47,49,74}",74,9,5960056.457843957,-160399868.00900218,1.8274999999999997,1.2053216514930924,3.839224046749463e-08,False,False,False,74,14,22,133,1.11201396412664,8.970825506115311,53466626.48991384,6.403200081823321,2.204765066231972,10.812730214287264
random<=100,"{12,29,30,41,44,47,55,61,67,80}",80,10,2740792140.161683,-54559871999.1959,1.786296296296296,1.3710225585810918,1.3267885343986738e-10,False,False,False,80,11,16,121,1.2354910714285714,6.635535667379309,18186624002.915718,6.105205073361431,1.4961320074425208,9.097469088246473
random<=100,"{14,36,45,58,69,73,75,83,94,97}",97,10,208954377428.09253,-3598729703423.462,2.338775510204082,1.9148452245509855,1.6713399793537517e-12,False,False,False,97,11,17,129,1.1912492269635127,5.740853972888946,1199576567810.6013,7.578597433404567,1.7071246907131927,10.992846814830951
random<=100,"{30,48,55,59,73,89}",89,6,5113141.728510333,-61075968.3376984,1.9947916666666665,1.562933009044813,8.794703477777543e-08,False,False,False,89,6,7,55,1.3571428571428572,3.9816338448332877,20358658.15966612,3.850310599611157,1.1863581832044006,6.223026966019958
random<=100,"{12,13,14,16,17,18,19,20,21}",21,9,198613.4738095238,-1634689.5023985307,3.8877551020408156,3.0652318890194628,1.984599507819322e-06,False,False,False,24,9,10,62,1.1686507936507937,2.7435103596094317,544898.1229544451,6.568989640390568,0.9202529008697571,8.409495442130083
random<=100,"{21,23,26,29,30,36,40}",40,7,186903.60108484008,-1416961.2068163725,3.478125,2.4429097561341577,1.8305865382327153e-06,False,False,False,42,7,8,64,1.3460514640638865,2.5270881042994993,472321.8669522383,4.472911895700501,0.8502681444516598,6.173448184603821
random<=100,"{22,33,60,65,71,76}",76,6,123539.23469931433,-1326961.0093153699,1.7097744360902254,1.4410046468671343,6.566203749302341e-06,False,False,False,76,6,8,52,1.2793427230046948,3.580419580419581,442322.2948674751,3.221600621600621,0.9689003157590348,5.159401253118691
random<=100,"{6,8,9,10,11,13,14}",14,7,6820.666666666668,-53568.87272727274,3.766666666666667,2.8737913422469483,7.77000777000777e-05,False,False,False,14,7,8,47,1.2246272246272247,2.6181818181818186,17857.74545454546,5.168855218855218,1.1776265113320332,7.524108241519285
random<=100,"{3,8,10,11,14}",14,5,314.88301462317213,-2903.83722943723,2.416666666666667,1.8291164093131962,0.0015151515151515152,False,False,False,14,6,8,47,1.210338680926916,3.078787878787879,969.4580086580088,3.6712121212121205,0.9801246543366783,5.631461429885477
random<=100,"{13,16,17,18,20,22}",22,6,14178.323457792209,-91969.20575894695,3.1578947368421053,2.4231208107912128,3.770739064856712e-05,False,False,False,26,6,7,47,1.4454365079365081,2.162292609351433,30657.684025778148,4.212707390648567,0.5133944150454623,5.2394962207394915
random<=100,"{24,33,40,41,49,51,53,59,68,69}",69,10,4895533209.423242,-69993277440.72711,2.792792792792793,2.1244479792391724,8.512371626828139e-11,False,False,False,69,11,12,93,1.297394429469901,4.765791893278804,23331092482.74645,8.22814750066059,0.9482647282449964,10.124676957150584
random<=100,"{3,35}",35,2,3.1560439560439564,-72.03809523809525,1.2222222222222223,0.31617858174746893,0.3333333333333333,False,True,False,35,9,12,36,1.0676328502415462,8.666666666666668,27.35238095238096,1.307692307692306,0.7162610337262125,2.740214375144731
random<=100,"{15,17,25,33,35,38}",38,6,60613.04587060537,-449856.7647782559,3.031578947368421,2.3796212613557732,1.0185892538833714e-05,False,False,False,38,6,8,59,1.2302631578947367,2.4739495798319333,149953.61936391785,4.214939309056955,0.8360618553166478,5.887063019690251
random<=100,"{8,14,26,39,44,46,60}",60,7,36281.13213603363,-593854.1749033576,2.255859375,1.5852083952495264,2.1717413021760848e-05,False,False,False,60,9,16,97,1.1111111111111112,5.456109108283023,197953.81550623296,4.54402171327637,2.0525241252856423,8.649069963847655
random<=100,"{3,11,28,37,50,52}",52,6,30983.10686813187,-701563.9523287525,1.4345029239766076,1.0048103312742558,4.68000468000468e-06,False,False,False,52,9,24,164,1.0940988835725676,7.54791154791155,233857.7501201502,3.4653650048737332,2.059427249006026,7.5842195028857855
random<=100,"{8,15,31,46,59}",59,5,58259.688415494726,-1121780.9648608177,1.5218749999999996,0.8384404474508813,1.168770453482936e-05,False,True,False,59,9,13,79,1.1447368421052633,6.418326320710614,373929.69159356906,3.5510486792893863,0.9151678564664948,5.381384392222376
random<=100,"{14,16,21}",21,3,9.374149659863946,-46.05952380952381,2.2142857142857144,1.4032173005749975,0.0625,False,False,False,28,3,4,14,1.4142857142857141,1.75,16.404761904761905,1.5625,0.44656513800312275,2.4556302760062456
random<=100,"{24,25,31,35,80,81}",81,6,1175.0733944954127,-12743.900460829494,2.2407407407407405,1.5983607235952584,0.0003110599078341014,False,False,False,81,6,12,84,1.2030769230769232,3.616589861751153,4249.758525345623,2.691910138248847,1.5443525250635006,5.780615188375848
random<=100,"{16,17,20,21,23,25,29,33}",33,8,3995516.149019569,-35864832.90691889,3.8636363636363633,2.683936701017879,6.29937132274199e-08,False,False,False,34,9,10,82,1.3185714285714285,2.992090509367166,11954945.9495047,6.055528538251882,0.9875264963029668,8.030581530857816
random<=100,"{46,47,53}",53,3,2162.902059375052,-13645.691550451189,1.9386792452830188,1.265881226974711,0.0004625346901017576,False,False,False,94,4,5,10,1.860062893081761,2.1036077705827934,4549.897579110886,1.048566142460685,0.807175721619099,2.662917585698883
random<=100,"{16,17,23,26,30,36,37,38,42,44}",44,10,921850021.1535152,-9031108608.647161,5.5,3.281554091161797,4.4420558621662406e-10,False,False,False,44,11,12,115,1.2577639751552796,3.2655740835038194,3010369537.956367,7.796925916496181,1.4596160386088568,10.716157993713894
random<=100,"{14,16,19,23,25,26,30,31,33,37}",37,10,1600948676.0877104,-16348262400.789787,4.45945945945946,2.979991020056592,2.4581112644890605e-10,False,False,False,37,11,12,114,1.2857142857142858,3.403869770150129,5449420802.0968275,7.596130229849871,1.2736855593198042,10.14350134848948
random<=100,"{14,25,26,41,58,60,67,72,74}",74,9,749433321.4491976,-9673426944.118145,2.493243243243243,2.024479934175792,1.5327080589498525e-10,False,False,False,74,9,15,126,1.208245614035088,4.302551752002565,3224475650.210347,5.419430107407866,1.6454997901371133,8.710429687682092
random<=100,"{12,20,29,62}",62,4,833.9346751729715,-16509.16959584724,1.2625152625152627,0.7042243965354451,0.0011494252873563218,False,True,False,62,8,10,33,1.196969696969697,6.602298850574714,5505.885947348907,2.4702937420178785,1.0896030908873815,4.649499923792641
random<=100,"{38,44,92}",92,3,209.57821717282064,-2388.595797794883,1.3815789473684212,0.8062288554560437,0.004784688995215311,False,True,False,92,4,5,14,1.3433566433566433,3.8086124401913874,798.202205117537,0.8963317384370013,1.0871407550470753,3.070613248531152
random<=100,"{15,33,37,44}",44,4,332.9972527472528,-2616.562162162162,2.074074074074074,1.377109554896852,0.0018018018018018018,False,False,False,44,4,5,31,1.3288288288288286,2.6234234234234233,873.5927927927928,2.332132132132132,0.6403046654022371,3.612741462936606
random<=100,"{30,35,40,44,46,51,58}",58,7,1078167.6368227992,-8928385.071671957,2.861350574712644,2.2401434732152237,5.535811162409628e-07,False,False,False,60,7,8,59,1.3357487922705313,2.7603591634282174,2976129.9160155603,4.978529725460671,0.6025354191114424,6.183600563683556
random<=100,"{10,18,25,28,31,34,42,43}",43,8,563268.496639287,-6395328.432572009,2.443974630021142,2.147570118682331,9.035872413481521e-07,False,False,False,43,8,12,79,1.162179487179487,3.784657088641909,2131778.108614549,5.343649789664969,1.3920833416808307,8.12781647302663
random<=100,"{12,14,53}",53,3,81.98662092624356,-1281.6693620844567,1.3194444444444446,0.6961007756545515,0.011904761904761904,False,True,False,53,6,8,32,1.2179487179487183,5.238095238095239,429.4537286612759,1.801020408163265,0.9226108750136219,3.6462421581905087
random<=100,"{5,7,12,16,18,22,23}",23,7,8800.697537188053,-97007.92787502355,2.5856,2.0136390527297237,3.6075036075036075e-05,False,False,False,23,7,12,75,1.224186046511628,3.6744588744588746,32337.801166949,4.603041125541125,1.3979963808592843,7.399033887259694
random<=100,"{13,41}",41,2,13.474671669793622,-155.79737335834895,1.2989203778677467,0.5794927657672755,0.07692307692307693,False,True,True,,,,0,1.2989203778677465,4.0,53.89868667917449,0.1538461538461544,1.0820624546114737,2.317971063069102
random<=100,"{73,91}",91,2,73.90109890109889,-433.58241758241763,1.7876712328767121,0.9928409644165026,0.0136986301369863,False,True,False,511,11,12,1,1.7876712328767121,1.9726027397260275,145.7775101610718,0.273972602739726,0.8422541018902492,1.9584808065202244
random<=100,"{12,51,73,93}",93,4,4472.269104581268,-116491.60333757896,1.2504528985507246,0.4076787553174454,0.000201450443190975,False,True,False,102,11,12,22,1.1611111111111112,8.683319903303788,38834.143328741135,2.282366371206017,0.6288193394980359,3.540005050202089
random<=100,"{5,26,87}",87,3,130.16267290083772,-2827.1009725906288,1.28698224852071,0.5347086633382783,0.007692307692307692,False,True,False,87,8,21,137,1.0895238095238096,7.261538461538463,945.1812555260833,1.8160769230769211,1.0333653007359043,3.8828075245487295
random<=100,"{42,71}",71,2,42.651322569563725,-246.5908786049631,1.4955357142857142,1.2968851013811342,0.023809523809523808,False,False,False,142,4,5,8,1.5707671957671958,1.9523809523809526,83.27162977867204,0.7380952380952381,0.8969592656339646,2.532013769363167
random<=100,"{6,7,16}",16,3,8.615384615384617,-60.1904761904762,1.611111111111111,1.0076695409658782,0.047619047619047616,False,False,False,16,3,5,27,1.2277777777777776,2.4761904761904763,21.333333333333336,1.3015873015873014,0.5967972094498177,2.495181720486937
random<=100,"{9,12,13,15,16,19,20,22}",22,8,16908.796655399394,-167905.0311372838,2.8571428571428563,2.288289402669776,2.249212775528565e-05,False,False,False,22,8,9,59,1.15,3.3101214574898794,55970.170629370645,5.69450817213975,0.9400038402920872,7.574515852723925
random<=100,"{6,15,23}",23,3,30.38393515106853,-353.0869565217392,1.5499999999999998,0.8132520727859712,0.03333333333333333,False,True,False,30,6,7,15,1.2812499999999998,3.9333333333333336,119.51014492753623,1.922222222222222,0.6382846320346325,3.198791486291487
random<=100,"{16,33,34,52,54,58,70}",70,7,1392652.524737677,-14114303.842749275,3.8973214285714297,2.481509775086526,2.626777474647657e-07,False,False,False,70,9,12,93,1.3286713286713288,3.3782795973465354,4704769.610514436,5.621720402653465,1.3807567205686686,8.383233843790801
random<=100,"{33,34,64,88,100}",100,5,597.2136363636364,-5616.085561497327,2.1399999999999997,1.653473652313265,0.0005570409982174688,False,False,False,100,6,8,60,1.3142701525054463,3.1372549019607847,1873.6114081996438,3.4252450980392153,0.8810616114717887,5.1873683209827925
random<=100,"{10,12,18,22,25,38}",38,6,1003.8656670746636,-12551.46156299841,1.9035087719298245,1.4117723063095176,0.0006060606060606061,False,False,False,38,7,10,57,1.1375,4.16969696969697,4185.815629984052,3.698424723424723,1.0941189920480878,5.886662707520898
random<=100,"{41,72}",72,2,27.744791666666668,-127.05691056910568,1.986111111111111,1.1839392225421637,0.024390243902439025,False,False,False,82,2,3,11,1.5532407407407407,1.5609756097560976,43.3089430894309,0.4390243902439024,0.7045379297890058,1.848100249821914
random<=100,"{24,27,93}",93,3,20.769414575866186,-274.4247311827957,1.3579545454545452,0.794199049118192,0.041666666666666664,False,True,False,93,5,7,32,1.2016369047619047,4.500000000000001,93.46236559139786,1.666666666666666,0.9536145271825993,3.5738957210318647
random<=100,"{10,12,13,15,18}",18,5,84.05982905982906,-601.0871794871796,2.353801169590643,1.8372526926290826,0.007692307692307693,False,False,False,20,5,6,27,1.2242798353909465,2.4000000000000004,201.74358974358978,3.0999999999999996,0.6547032311548998,4.409406462309799
random<=100,"{27,44,66,96}",96,4,10.402941176470588,-102.02020202020202,1.6319444444444446,0.9789090020049088,0.030303030303030304,False,True,False,96,5,7,36,1.280349794238683,3.4343434343434343,35.72727272727273,1.698989898989899,0.8314599024326718,3.3619097038552423
random<=100,"{42,50,71}",71,3,495.18537028623354,-3504.7994634473516,1.6633333333333333,1.3288816459191213,0.0009523809523809524,False,False,False,142,6,7,18,1.591931216931217,2.3619047619047624,1169.580684104628,1.7485714285714282,0.6950602294663915,3.138691887504211
random<=100,"{17,43}",43,2,17.562149157979153,-174.42407660738712,1.3749360613810744,0.7296551724137932,0.058823529411764705,False,True,True,,,,0,1.3749360613810744,3.4117647058823524,59.91792065663475,0.1176470588235301,1.1858823529411762,2.489411764705882
random<=100,"{13,16,22,24,25,28,37,40,45}",45,9,213322.15322997415,-2567808.141004942,3.5458937198067635,2.4697486627207805,1.0125010125010125e-06,False,False,False,45,10,13,98,1.1809954751131222,4.012420012420014,855938.076712477,6.096954987579987,1.9063569861842198,9.909668959948426
random<=100,"{27,35,93}",93,3,186.16542597187757,-2483.0746543778805,1.3983796296296298,0.7380262798038523,0.0031746031746031746,False,True,False,105,6,7,24,1.3145208700764253,4.457142857142858,829.7658986175117,2.1130158730158723,0.5882363441977922,3.289488561411457
random<=100,"{41,46,61,87,95}",95,5,10009002.62038176,-75916800.60871857,2.4459330143540674,1.825900135264772,9.991006096312099e-08,False,False,False,95,6,7,52,1.4437724746649232,2.5282840387083554,25305601.568501305,3.4717159612916446,0.5723391034868526,4.61639416826535
random<=100,"{23,68,71,94}",94,4,39240.86105969433,-489576.3640404762,1.3497340425531916,0.9008982047366242,1.8010878570656675e-05,False,True,False,94,5,7,32,1.3864436619718308,4.158783905478909,163194.26141219086,1.6757429487410391,1.0354490027962384,3.746640954333516
random<=100,"{12,21,30,32,38,40,49,51,52,54}",54,10,184119.78171385213,-2173824.7179785282,3.305898491083676,2.495346085375474,2.916146215571249e-06,False,False,False,54,10,14,91,1.1780960648148149,3.9355376158560604,724610.3267580719,6.75196238414394,1.5342829997152025,9.820528383574345
random<=100,"{37,68}",68,2,29.079584775086506,-157.04928457869636,1.6176470588235294,0.9899088928500693,0.02702702702702703,False,True,False,74,2,3,10,1.5277777777777777,1.837837837837838,53.44356120826709,0.3873873873873872,0.7159523159523161,1.8192920192920194
random<=100,"{7,23,41,55,57,58,65,68,72,74}",74,10,327572736435.398,-4257774305279.612,2.998455598455598,2.514654690994058,6.283204637210448e-13,False,False,False,74,11,21,181,1.1913485221674878,4.332650260232721,1419258101761.9717,6.695127517545057,2.099995891892891,10.895119301330839
random<=100,"{20,33,36,43,46,48,52,55}",55,8,576029.1404688576,-5395681.216921805,2.962962962962963,2.191137207850662,5.401294582285482e-07,False,False,False,55,8,9,66,1.2568181818181818,3.1223458038422653,1798562.1696338044,5.220577476581015,0.8104552949970786,6.841488066575172
random<=100,"{17,18,23,25,27,30,67}",67,7,82919.32808001,-1601950.229855327,1.5780651340996168,1.154318394809061,5.683432793407218e-06,False,False,False,67,9,14,94,1.1823529411764706,6.439829497016199,533986.334842412,4.399311629219871,1.5171510093099556,7.433613647839782
random<=100,"{19,20,37,39,44,53,68,70,71}",71,9,30222790863.932106,-399554519040.1084,2.6760563380281694,2.210268885126736,2.6286608446781352e-11,False,False,False,71,10,13,118,1.2546875,4.406768398123035,133184839682.25757,7.304660826247366,1.2177411240418827,9.740143074331131
random<=100,"{11,14,18,19,21,37,40,59,60,69}",69,10,96762562.77249302,-1880485630.1431947,2.0565217391304356,1.7109205618515413,2.6092800401453386e-09,False,False,False,69,11,23,171,1.107215654300856,6.478006869086265,626828546.3106006,6.131092225096863,2.4761314635191765,11.083355152135216
random<=100,"{6,8,27,41,44,55}",55,6,1191.5551453622518,-25436.665845446336,1.5178571428571428,1.078057199436073,0.0004516711833785005,False,False,False,55,9,17,97,1.127777777777778,7.118337850045168,8481.89209164819,3.948842543067243,1.8625664120961243,7.673975367259492
random<=100,{46},46,1,2.0,-4.0,1.9782608695652175,0.989010989010989,1.0,False,True,True,,,,0,1.9782608695652175,1.0,2.0,0.0,0.4945054945054945,0.989010989010989
random<=100,"{6,9,10}",10,3,7.799999999999999,-43.20000000000001,1.8787878787878791,1.2662248582783595,0.11111111111111112,False,False,False,18,4,5,8,1.4166666666666667,2.0000000000000004,15.600000000000001,1.6666666666666665,0.4328915249450265,2.5324497165567195
random<=100,"{16,18,20,27,30,33,34,42,43,44}",44,10,275246.2637262799,-3341376.711022676,3.706521739130436,2.5050092013853447,1.4476074667593137e-06,False,False,False,44,11,13,79,1.1818181818181819,4.046537684841379,1113794.3787801804,7.102382068245041,1.5171160330175815,10.136614134280205
random<=100,"{27,32,34,50,53,58,69,79}",79,8,145045246.45381266,-1847579136.2114177,2.393689986282579,1.8035400313393717,3.4666351618863154e-09,False,False,False,79,9,11,93,1.4008916323731138,4.245983438173626,615859714.2287004,5.704633845776991,0.9765836286865619,7.657801103150115
random<=100,"{33,50,58,64,72,81,83,84,87,98}",98,10,1239024.876434217,-13556545.149689231,3.6695447409733117,2.795358219283738,2.0982571875799962e-07,False,False,False,98,10,11,106,1.295918367346939,3.6471022368820467,4518850.398395734,6.884147763117953,1.6554047256591913,10.194957214436336
random<=100,"{38,49,56,60,62,85,88}",88,7,2236412.712427875,-18614881.04767402,2.943181818181819,2.2463525124825607,1.3587778065385747e-07,False,False,False,88,7,8,74,1.4203109815354713,2.774515578727247,6204961.911094799,4.7969129927013245,0.7178135242473161,6.232540041195957
random<=100,"{13,25,36,41,45,46,51,55}",55,8,5784827.658516242,-63513600.69020586,2.424242424242424,1.9010045654739463,5.331550462858554e-08,False,False,False,55,8,12,91,1.2763377926421404,3.6597809692438856,21171202.17499341,5.076788017325101,0.9402361569210949,6.957260331167291
random<=100,"{13,16,27,38}",38,4,219.65162907268171,-2124.056680161944,1.6578947368421053,1.0929909926933739,0.002849002849002849,False,False,False,38,5,6,41,1.342857142857143,3.2307692307692313,709.6437246963565,2.0219780219780215,0.7546118233618242,3.53120166870167
random<=100,"{25,38,41,44,59,71,87,91}",91,8,71380564688.57848,-698452070400.1825,3.8571428571428568,2.719308081430295,6.404278945712627e-12,False,False,False,91,9,13,121,1.3216964285714285,3.261635121793522,232817356801.72202,6.194364878206478,1.3375129335817648,8.869390745370008
random<=100,"{14,21,23,25,37,38}",38,6,131033.53465377224,-1290816.5524730748,2.261343012704174,1.6362135981130774,2.2382631078283253e-06,False,False,False,42,7,8,53,1.3438466295609153,3.2836931341279176,430273.9180831045,3.958370357935574,0.7072265000775372,5.372823358090648
random<=100,"{24,56,58,64,68,74,75,80,83}",83,9,53026953.963418856,-557959681.1565868,3.528399311531843,2.5845769226102138,3.2631878473663466e-09,False,False,False,83,10,11,76,1.2758620689655171,3.507396680946378,185986562.33199167,6.789478319053622,1.1378291004800225,9.065136520013667
random<=100,"{36,52,53,55,58,63,69}",69,7,52979657.53267989,-438418945.20146924,3.1444444444444444,2.3854302794889213,1.0832801984395999e-08,False,False,False,106,9,10,58,1.6057256235827666,2.7584106199590916,146139649.9799399,5.485179123630652,0.5474085462417863,6.579996216114225
random<=100,"{14,16,20,21,31,34,35,36,43,45}",45,10,464249.1049684495,-6879168.565795231,2.4919753086419756,1.8590464058935483,7.880121290826908e-07,False,False,False,45,11,14,84,1.1779513888888888,4.939285241478437,2293058.7525402363,6.170089758521563,1.5061353586659865,9.182360475853535
random<=100,"{14,34,40,48,62,66,74}",74,7,2514830.65341394,-27129600.157035034,2.4637592137592144,1.8796336765549697,2.053607366700346e-07,False,False,False,74,7,12,91,1.2307422969187676,3.5959486433869743,9043201.876491837,4.455922104912346,1.1515720321799843,6.759066169272314
random<=100,"{4,25}",25,2,1.1454545454545455,-12.1,1.2115384615384617,0.3855673855673855,0.5,False,True,False,25,6,7,15,1.1337719298245614,5.5,6.300000000000001,1.0555555555555554,0.5325325325325324,2.1206206206206204
random<=100,"{13,16,20,22,23,24,25,27,28}",28,9,188433.34401382704,-1575937.3018865196,4.556722689075629,3.351634310454955,1.6891321239147327e-06,False,False,False,28,9,10,74,1.2794612794612796,2.7877977095368407,525314.0448421146,6.962202290463159,1.1907380817141269,9.343678453891412
random<=100,"{27,33,38,50,53,56,58,59,68,70}",70,10,4918181882.336854,-48105732097.06693,4.095238095238096,3.111161731151622,1.0345647064910908e-10,False,False,False,70,10,12,115,1.410769230769231,3.260400777724915,16035244034.163664,7.71799428400348,1.2128199219356297,10.14363412787474
random<=100,"{10,21,28,33,38,41,44,46,47,48}",48,10,108495586.68186896,-1361652480.874007,2.942500000000001,2.3134815619987155,3.0844385249271135e-09,False,False,False,48,10,14,100,1.166190476190476,4.183434335072088,453884162.52872056,7.260375188737435,1.2089615056420988,9.678298200021633
random<=100,"{16,19,25,29,31,34,36,39,40,42}",42,10,132770385.49483354,-1332329472.9395514,4.164285714285714,2.9782177272367427,1.324538047487868e-09,False,False,False,42,11,12,102,1.28125,3.3449464237605184,444109826.14224887,7.655053576239482,1.15346257983062,9.961978735900722
random<=100,"{11,12,13,14,15,16,18}",18,7,8060.787878787879,-53569.27552447554,4.472222222222222,2.982669404512888,4.995004995004995e-05,False,False,False,22,7,8,51,1.2857142857142858,2.215384615384616,17857.74545454546,4.9096153846153845,0.8490722634604307,6.607759911536246
random<=100,"{29,34,46,47}",47,4,22678.80694905329,-224978.0300488054,1.4638297872340427,1.0859279154102603,4.409559925919393e-05,False,False,False,58,4,5,13,1.5207780725022104,3.3068171796454715,74994.66843299252,1.177734662080724,1.2066152122272598,3.5909650865352436
random<=100,"{65,85}",85,2,13.865546218487394,-85.57466063348417,1.7452941176470589,0.992546213476446,0.07692307692307693,False,True,True,,,,0,1.745294117647059,2.153846153846154,29.86425339366516,0.15384615384615374,0.9919728452823267,2.137791844410807
random<=100,"{24,25,28,41,46,54,63,67,68,83}",83,10,1622030077.6888738,-24619262975.72485,2.5475234270414995,2.0056258335025166,2.463047477511059e-10,False,False,False,83,11,16,129,1.1931818181818183,5.059351924031459,8206420994.3921,6.887089433993233,1.6300387428124603,10.147166919618154
random<=100,"{9,10,14,15,16,17,22,23,26,31}",31,10,35835433.537714235,-454602239.94613373,4.518750000000001,2.784744639204135,1.0645790696941592e-08,False,False,False,31,11,15,111,1.1727678571428573,4.2286102644158925,151534082.08737195,7.948889735584108,1.913355014765814,11.775599765115736
random<=100,"{6,9,15,17,25,40}",40,6,86.76388888888889,-1462.2745098039218,1.5142857142857145,1.1094598504076891,0.00392156862745098,False,False,False,40,7,13,75,1.1131221719457012,5.647058823529413,489.9607843137256,2.4555052790346896,1.9048398792808374,6.265185037596364
random<=100,"{32,35,44,56}",56,4,120.61210317460318,-942.9506493506495,1.8701171874999998,1.313953436345476,0.004545454545454545,False,False,False,70,5,6,24,1.5213068181818183,2.6181818181818186,315.7844155844156,2.1984848484848483,0.6208420742461991,3.4401689969772464
random<=100,"{9,11,12,13,14,16,17}",17,7,24842.129133310125,-201313.3210319093,3.0076726342710995,2.1470542314004897,1.3875013875013875e-05,False,False,False,18,7,8,50,1.2760416666666667,2.7012987012987018,67106.01116530529,4.620460557960557,0.5896871244697335,5.799834806900025
random<=100,"{11,15,40,50,71,81,82,84,92,93}",93,10,499816091.2918462,-8341919998.926817,2.438085327783559,2.1477082230746296,7.184151285237122e-10,False,False,False,93,11,23,169,1.1370967741935485,5.563326292793233,2780640002.245071,6.966817247876623,2.490792189401349,11.94840162667932
random<=100,"{19,20,26,33,51,55}",55,6,37977.93738227946,-410688.08964905073,2.258064516129032,1.4792471384098576,1.9845995078193222e-05,False,False,False,55,7,9,72,1.2293460925039872,3.6046677780423915,136897.84715841437,3.70644333306872,0.8128755812593539,5.332194495587427
random<=100,"{14,88,96}",96,3,29.464480874316944,-275.5670995670996,1.8469387755102042,1.1108356511938877,0.012987012987012988,False,False,False,96,4,8,54,1.1831983805668016,3.1688311688311686,93.36796536796537,1.7699443413729128,0.8750531467895732,3.5200506349520593
random<=100,"{46,71,100}",100,3,816.3803141361257,-5725.100796080833,1.49625,1.1674435044274496,0.000612369871402327,False,False,False,100,3,4,20,1.558504875406284,2.3392529087568894,1909.720024494795,1.1100224535619514,0.8104615799896484,2.730945613541248
random<=100,"{24,25,28,46,58,60,86,91,94,99}",99,10,3733099302.095445,-53618923007.43137,3.602424242424241,2.4934812653467184,4.076021485426629e-11,False,False,False,99,12,18,147,1.2061111111111111,4.7877039670702475,17872974338.109535,7.806500114562406,2.065775015676709,11.938050145915824
random<=100,"{19,20,22,24,26,33,39,41,45,50}",50,10,502816.0524183007,-6629760.650358629,2.878333333333334,2.1148036790280087,7.480752025039573e-07,False,False,False,50,11,14,96,1.154201292705448,4.395091429751251,2209922.5227250294,6.604908570248749,1.3449234775268342,9.294755525302417
random<=100,"{39,60,62,68,69,72,80,84}",84,8,3382616.965378086,-25387777.410306886,3.8035714285714284,2.8721891730148164,1.0577108176316163e-07,False,False,False,84,8,9,69,1.48489503328213,2.501789012076943,8462593.956047948,5.548210987923057,0.8187001628658863,7.18561131365483
random<=100,"{14,16,17,19,20,21,22,23,25,26}",26,10,37763893.14401868,-311689729.34291047,5.161943319838056,3.5751039727803153,5.8271696446417136e-09,False,False,False,28,10,11,88,1.2604395604395604,2.7512147026482743,103896578.04706256,7.873785297351725,0.9810466580288675,9.83587861340946
random<=100,"{15,18,21,25,28,29,32,33,34,53}",53,10,7843549.077770965,-110728703.85202602,3.0201288244766507,2.247140776084659,5.488088652388855e-08,False,False,False,53,10,15,122,1.1950980392156862,4.7057231251957425,36909570.27887457,6.91348983776722,1.8304662389123338,10.574422315591889
random<=100,"{26,36,75,88}",88,4,364.54848484848486,-2688.238694638695,1.8692129629629628,1.4777173479515529,0.0013675213675213675,False,False,False,88,4,7,52,1.307936507936508,2.4615384615384617,897.3501165501166,2.1680911680911676,0.7346834595870965,3.637458087265361
random<=100,"{12,34,53}",53,3,197.79109433962262,-2902.2264150943397,1.3241666666666663,0.633104348063931,0.004901960784313725,False,True,False,68,7,8,17,1.2746913580246915,4.901960784313726,969.5641879393266,1.5147058823529407,0.7943734021174782,3.103452686587897
random<=100,"{16,17,19,24,28,29,33,39,42,49}",49,10,7417105.201820022,-118865664.27046044,2.4444444444444446,1.7587698916781427,3.110657535766962e-08,False,False,False,49,11,14,104,1.208333333333333,5.341961550779743,39621890.80621099,6.653669684170377,1.3708057269216574,9.395281138013692
random<=100,"{36,40,42,43,58,66,73,79}",79,8,1068816888.9643633,-10488973824.680084,3.4721590909090905,2.552527517882827,3.9629396661616457e-10,False,False,False,79,8,9,84,1.317373461012312,3.2712101072461834,3496324609.975647,6.16675285571678,1.0915504799027675,8.349853815522316
random<=100,"{21,44,50,59,66,71,78,81,87}",87,9,238220534.66680536,-2489356800.597371,3.994318181818182,2.7276739624564086,8.832665791367153e-10,False,False,False,87,9,12,108,1.272642390289449,3.48326647491126,829785602.0403187,6.6776797217492225,1.4117677730817695,9.501215267912762
random<=100,"{6,13,14,15,16,17,20}",20,7,6412.535526315789,-60480.80258564966,2.988235294117647,2.1816063781939357,5.3867700926524454e-05,False,False,False,20,8,9,52,1.156084656084656,3.1441499676793803,20161.973367808667,5.105850032320619,0.8767237955834863,6.859297623487592
random<=100,"{11,13,32,35,37}",37,5,39775.990236932965,-389664.4685044686,2.1314102564102564,1.5927651349559886,6.243756243756244e-06,False,False,False,37,6,8,55,1.2926136363636362,3.2655344655344667,129889.86701946706,3.788151431901431,0.706539005899503,5.201229443700437
random<=100,"{9,12,20,94}",94,4,56.80013143842931,-1948.1541371158394,1.2719178082191778,0.49470558958379657,0.011111111111111112,False,True,False,94,12,19,80,1.1146666666666665,11.511111111111113,653.8326241134753,2.9652350427350416,1.3646879831258865,5.694611008986815
random<=100,"{13,30,41,43}",43,4,15990.622416020673,-124416.63500152715,1.6558139534883722,1.5695971374547668,6.253908692933083e-05,False,False,False,43,4,6,40,1.3359173126614987,2.5936210131332085,41473.61431127013,1.8842467331555905,1.0933466923504132,4.070940117856416
